"辞書
ページ"	見出し語	アクセント型	品詞	"文語などの
種別"	補足	意味 1.	意味 2.	意味 3.	意味 4.	意味 5.	備考
590	'waN	⓪	名			わたし。私。うしろに付く助詞によって形が不規則に変わる。'waaga（わたしが）,'waNnee（わたしは）,'waNniN（わたしも）,'waa-（わたしの）など。また,一人称単数の人称代名詞には,性別･敬語などによる区別はない。複数は'waQtaa。～du 'jaru.わたしである。'waaga ?icuN.わたしが行く。'waNnee ?ikaN.わたしは行かない。'waNniN.わたしも。'waNniNkaiN.わたしにも。					
591	'waN	①	名	文?･新?		湾。'waNtuguci,kuwaN,?uuwaNなどの海岸の地名はある。					
591	'waN	①	名			椀。					
591	'waNbaa	①	名			waNbuu（顔の大きい者）の卑称。					
591	'waNbuu	⓪	名			食器の名。深い鉢。どんぶりの大きな物。料理の際,麦粉をとかしてこねたり,あえものを作ったりするなど,用途が多い。ボールの用をする焼き物。					
591	'waNbuu	①	名			waNbuu（料理用の鉢）のように顔の大きい者。'waNbaaともいう。					
591	'waNcamee=juN	⓪	他=raN,=ti			弁償する。与えた損害を償う。古語「わきまふ」（つぐなう）と関係ある語か。					
591	'waNda=juN	①	他=aN,=raN,=ti			1.世話をする。面倒を見る。尽くす。多く,年長者の面倒を見るのにいう。'waNdaarijuN.世話になる。厄介になる。	2.祖先の祭祀を受け持つ。				
591	'waNkuru	⓪	副			わたし自身で。わたしが自分で。-kuruは英語の-selfに似た接尾辞。Qcoo tanumaN gutu～sjuN.人を頼まないようにわたし自身でする。～CukuteeSi.わたしが自分で作ったもの。					
591	'waNkuruhuu	⓪	名			自己流。					
591	'waNwaN	⓪	名	新?		犬の小児語。わんわん。ciicaaともいう。					
591	'waQkwa=sjuN	①	他=saN,=ci			ときほぐす。分解する。ばらばらにする。					
591	'waQkwi=juN	①	自=raN,=ti			分解する。ほぐれる。ばらばらにこわれる。karazinu～.髪がとけて乱れる。					
591	'waQpu	⓪	名			'waihuと同じ。					
591	'waQpu	⓪	名			費用などの割り当て。					
591	'waQsa	⓪	名			わび。謝罪。あやまること。～sjuN.あやまる。～?uNnjukiree.おわびを申しあげろ。～sjuraa 'jurusjusa.あやまるなら,許してやるよ。					
591	'waQsaN	⓪	形			悪い。性質･品質などが悪い。また,正しくない。'janasaNおよび'jana-の項参照。deenu 'jaQsaree sinaN～.値が安ければ品も悪い。'waaga～.わたしが悪い（あやまるときのことば）。					
591	'waQtaa	⓪	名、接頭			1.わたしたち。われら。われわれ。話し相手を含めた意も,含めない意もある一人称複数。	2.わが家。わたしの家。～Nkai ?ikani.わたしの家へ行かないか。	3.（接頭）わたしたちの。われわれの。'waQtaahara.（わたしたちの親類）			
591	'waQtaakuru	⓪	副			われわれで。自分たちで。～sjabiisa.自分たちでやりますよ。					
591	'waQtuka=sjuN	①	自=saN,=ci			わっと言う。わっと人を驚かす。また,わっと泣き出す。					
591	'wara	⓪	名			わら（藁）。					
591	'waraaraNwaree	⓪	名			笑えないのを無理に笑った笑い。しいて笑うこと。					
591	'warabaa	⓪	名			子供（'warabi）の卑称。					
591	'warabaakurusjaa	⓪	名			子供をいじめる者。那覇の人や平民が使う。上品には'warabisiCikijaaという。					
591	'warabee	⓪	名			わら灰。					
591	'warabi	⓪	名			子供。おとな（?uhuQcu）に対する子供。親に対する子はQkwa。～SikasjuNnee.子供をあやしすかすように。～naikeejuN.子供になりかえる。老いてふたたび子供のようになることにいう。					
591	'warabi	⓪	名			植物名。わらび。					
591	'warabi?aCikee	⓪	名			子供扱い。子供のように軽く遇すること。					
591	'warabidusi	⓪	名			幼友だち。幼なじみ。					
591	'warabigami	⓪	名			神のように天心らんまんな子供。子供をほめたたえたことば。					
591	'warabigwii	⓪	名			子供の声。					
591	'warabii	⓪	名			わらを燃やした火。わら火。					
591	'warabinaa	⓪	名			nanui（貴族･士族の元服の時につける名）に対して,子供の時からの名。わらべ名。幼名。					
592	'warabinaci	⓪	名			子供の泣き方。子供のように大声で泣くこと。					
592	'warabiNcaa	⓪	名			子供たち。					
592	'warabiNcaa?ooee	⓪	名			子供のけんか。～kara ?uhuQcu?ooee najuN.子供同志のけんかから,おとなのけんかになる。					
592	'warabisiCikijaa	⓪	名			子供をいじめる者。上品な語で,乱暴には'warabaakurusjaaという。					
592	'warabizimu	⓪	名			子供ごころ。幼ごころ。童心。					
592	'waraCina	⓪	名			わら繩。					
592	'waradoosi	⓪*	名			紙の一種。わら製の薄い紙で,もっぱら'Ncabi（その項参照）に用いるもの。?ucikabiともいう。					
592	'waraguCi	⓪*	名	新		わらじ。'waraziよりも古い借用語。					
592	'wara=juN	①	他=aN,=ti			1.笑う。	2.嘲笑する。Qcu～.人を嘲笑する。				
592	'warasaba	⓪	名			わらの芯で作った草履。稲の穂の実らぬ前の芯で作ったもので,きわめて高価。王のみが用いる。					
592	'warasibi	⓪	名			わらしべ。わらの芯。					
592	'warasiNbuu	⓪	名			わらしべのひも。ひもに使うわら。～saani kuNzuN.わらで縛る。					
592	'warasiNbuu?uubi	⓪	名			わらで作った帯。					
592	'waraZaara	⓪	名			わらのたわし。					
592	'warazi	⓪	名	新		わらじ。もと,わらじは無かった。'waraguCiともいう。					
592	'waraZiCiN	⓪	名			わら包み。わらづと。農民が肉などを包んでよそへ行く時などに使う。					
592	'wareebanasi	①	名			笑い話。こっけいな話。冗談。teehwaともいう。?uree～-du 'jaee sani.冗談ではないか。まじめな話か。					
592	'wareegau	①	名			笑い顔。えがお。					
592	'wareejoo	⓪	名			笑いよう。笑う様子。					
592	'wareekaN=zuN	①	自=daN,=ti			にこにこ笑う。えみくずれる。'waN 'NNcakutu kaamakara 'wareekaNti ?ee?ee sjutaN.わたしを見たら遠くからにこにこして呼びかけたものだ。					
592	'wareekuzi=juN	①	他=raN,=ti			嘲笑する。笑って人を傷つける。					
592	'wareemunuu	⓪	名			笑いもの。嘲笑の対象。～nasjuN.笑いものにする。					
592	'wareemuunuu	⓪	名			'wareemunuuと同じ。					
592	'wareesiizii	①	副			無理にえがおを作るさま。～sjuN.無理に笑う。					
592	'wari	①	名			割れた物。割れたかけら。					
592	-wari		接尾			分（ぶ）。100分の1の単位をあらわし,金利についていう。なお,金利は月計算であらわすのが普通。?iciwari（1分）,niwari（2分）など。					
592	'warigaami	⓪	名			1.割れがめ。	2.転じて,大酒飲み。				
592	'warigani	①	名			割れ鐘。～nu naiNnee.割れ鐘の鳴るように。蛮声をたとえていう。					
592	'wari=juN	①	自=raN,=ti			割れる。割れてこわれる。割れて分かれる。（団体などが）割れる。					
592	'warimi	①	名			割れ目。割れた所。					
592	'warimuN	①	名			割れ物。割れた物。また,割れやすい物。～'jakutu 'juu Qsi 'joo.割れ物だから気をつけろよ。					
592	'warinaabi	①	名			割れなべ。割れ目のできたなべ。'wariganiと同じく,蛮声のたとえに使う。					
592	'warumuN	①	名			悪者。悪人。					
592	'wasami=cuN	⓪	自=kaN,=ci			ざわめく。ざわざわ騒ぐ。'Nninu～.胸騒ぎする。					
592	'wasawasa	①	副			がやがや。騒がしいさま。大勢いて騒がしいさま。'warabiNcaaga～sjooN.子供たちががやがや騒いでいる。					
593	'waSi=juN	①	他=raN,=ti			忘れる。'waSiraraN.忘れられない。					
593	'wasinutui	⓪	名			わし。鳥の名。					
593	'wasita	⓪	名	文		われら。われわれ。力んで言う時などに使う。～niSetaga.われら青年が。					
593	'wata	⓪	名			1.腹。～nu 'januN.腹が痛い。～sagujuN.腹をさぐる。～kuzijuN.故意に,人を怒らせるようなことを言う。腹をくじる意。～nu kamirarijuN.腹が突き上げられるようにはげしく痛む。～hwinarasjuN.腹を減らす。運動などをして腹ごなしをする。～mugeejuN.腹がにえくりかえる。非常に立腹する。～'uuiNcuN.腹ごなしをする。大食したあとなど,立って歩いて腹を減らす。'uujuNはゆり動かす。	2.はらわた。腸。動物などのそれをいう。'watamiimuNともいう。				
593	'wata	⓪	名			綿。					
593	'watabinai	⓪	名			腹が減ること。-binai＜hwinajuN（減る）。naada～N saN.まだ腹も減らない。					
593	'wataboNboN	⓪	副			腹がだぶだぶ。水分で腹がだぶだぶしているさま。caa ?uhooku nudi～sjooN.茶をたくさん飲んで,腹がだぶだぶだ。					
593	'watabutaa	⓪	名			腹が大きい者（卑称）。					
593	'watabutu	⓪	名			腹の卑称。また,腹の小児語。Qcunu meeuti～hati.人の前で腹を出して。					
593	'watadee	⓪	名			腹持ち。食べたあとで腹が減りにくい食物の質。～nu ?aN.腹持ちがよい。もちなどについていう。					
593	'watagukuci	⓪	名			腹ぐあい。haragukuciともいう。					
593	'watagurisjaN	⓪	形			惜しくて思い切れない。非常に残念である。後悔してほぞをかむ。あきらめきれない。					
593	'watagwaa	⓪	名			小腸。?uhuwata（大腸）に対する。					
593	'watahuQkwii	⓪	名			腹が張ること。食い過ぎなどで,腹がふくれること。					
593	'wata?iri	⓪	名			綿入れ。冬に着る,綿を入れた着物。					
593	'watai	⓪	名			渡り。渡る所。ちょっとした渡し場。					
593	'wata=juN	①	自=raN,=ti			1.渡る。一方から他方へ渡って移る。	2.（物が人に）渡る。ziQcuunu～.月給が渡る。				
593	'watakusi	①	名			1.私事。'watakusigutuと同じ。	2.へそくり。婦人などがわたくしに貯えた金。				
593	'watakusigutu	①	名			私事。					
593	'watamasi	①	名			お引っ越し。御転宅。引っ越しの敬語。さらに上の敬語は?waatamasi。					
593	'watamiimu]N	⓪	名			内臓。はらわた。臓物。					
593	'watanakara	⓪	名			腹半分。腹半分食うこと。nakarawataともいう。nizirii tiiCee～du 'jaru.おむすび一つでは腹半分しかない。					
593	'watanumii	⓪	名			腹一杯。～kanuN.腹一杯食べる。					
593	'wataNsu	⓪	名			wataziN（冬の礼服）の敬語。貴族の冬の礼服をいう。'Nsu（みそ）はciN（きぬ）の敬語。					
593	'wataNzi	⓪	名			1.渡し場。渡船場。	2.[渡地]那覇にあった遊郭の名。いなか相手の下等な遊郭であった。'wataNziZurigwanu Cirinasa 'ja,susuciribakamani kata?utiziN cici 'jaNbarubuni kajujusa 'jaa.渡地女郎のあわれさよ。すその切れたはかまに,肩のおちた着物を着て,山原舟に（船乗りめあてに）通うよ。				
593	'watasibuni	⓪	名			渡し舟。					
593	'wata=sjuN	①	他=saN,=ci			1.渡す。一方から他方へ渡らせる。	2.渡す。かけ渡す。	3.（人に物を）渡す。tima～手間賃を渡す。			
594	'wata?uci	⓪	名			綿打ち。綿を打つこと。また,綿を打つ人。また,その道具。					
594	'wata?uci	⓪	名			腹の中。腹の中の考え。'wata?ucee 'wakaraN.腹の中はわからない。					
594	'wata?uhusaN	⓪	形			腹いっぱいである。食べ過ぎて腹が張っている。'wata?uhwisaNともいう。					
594	'wata?uhwisaN	⓪	形			'wata?uhusaNと同じ。					
594	'watawataatu	①	副			親しく。腹の底をうちあけて。					
594	'wataziN	⓪	名			冬の礼服。男女用。biNgatawataziN,tizimawataziN,maNwataziN,siragawataziN,riNziwataziN,duNsiwataziNなど,柄や布地によって多くの種類があり,身分･性別･年齢によって着用の制限があった。					
594	'wauwau	①	副			わんわん。犬の鳴き声。					
594	'wauwauu	⓪	名			犬の小児語。わんわん。					
594	'waZa	⓪	名			仕事。職業。nuunu～sjuga.何の職業か。～?usinajuN.失業する。					
594	'wazami	⓪	名			1.しわ。ciNnu～nooSee.着物のしわを直せ。	2.顔などのしわ。また,しかめっつら。泣いた時の顔のしわなど。Qcunu ?meNsjoocooru muN～N nooSee.人が見えているのに,しかめっつらはよしなさい。				
594	'wazami=juN	⓪	他=raN,=ti			1.しわを寄せる。	2.顔をしかめる。				
594	'waza=nuN	⓪	自=maN,=di			1.しわが寄る。しわになる。ciNnu 'wazadooN.着物がしわになっている。	2.顔などにしわがよる。しかめっつらになる。miinu Cibinu～.目じりにしわが寄る。				
594	'wazaNkaa	⓪	副			顔をしかめるさま。～sjooN.しかめっつらをしている。					
594	'waZaQtu	①	副			わざと。故意に。'waZatuともいう。					
594	'waZatu	①	副			わざと。故意に。'waZaQtuともいう。					
594	'waZawaZa	①	副			わざわざ。?icunasaru muN～Qci kwiti.忙しいのにわざわざ来てくれて。?jaNtiN Sinuru muN～?ii?Nzaci.言わなくてもすむのに,わざわざ言い出して。					
594	'waZawee	①	名			わざわい。災難。～nu mutu.わざわいのもと。					
594	'wazi=juN	①	自=raN,=ti			1.沸く。沸騰する。	2.腹を立てる。憤慨する。'waziwazii sjooN.まさに怒りが発せんとしている。				
